dataset,protocol,test_cell,row_index,cycle_number,measurement_source,model,window,mode,availability,true_soh,pred_soh,abs_error,feature_assembly_time_ms,inference_time_ms,total_update_time_ms,model_size_kb,n_experts,measurement_val_rmse
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,27,2900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8868889070507597,0.8880445308345567,0.0011556237837969663,0.0,3.3912930000497,3.3912930000497,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,28,3000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.885539489003805,0.8870550160335268,0.001515527029721797,0.0,3.401762999828861,3.401762999828861,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,29,3100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8824813417703941,0.8844077258927502,0.0019263841223561284,0.0,3.3290689998466405,3.3290689998466405,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,30,3200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8775352168366941,0.8790199779506306,0.0014847611139364725,0.0,3.407504000051631,3.407504000051631,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,31,3500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8681316464021255,0.8674805685667973,0.0006510778353281399,0.0,3.376721999984511,3.376721999984511,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,32,3600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8675432138144192,0.8649702974234336,0.002572916390985669,0.0,3.4199120000266703,3.4199120000266703,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,33,3700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8650266702426075,0.8620818983408449,0.002944771901762566,0.0,3.9939790001426445,3.9939790001426445,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,34,3800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8601893169760496,0.8569904876177248,0.0031988293583248284,0.0,3.7840420000065933,3.7840420000065933,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,35,3900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8593362521347534,0.8576874078676232,0.0016488442671301895,0.0,3.535702999897694,3.535702999897694,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,36,4000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8565413669049242,0.8550254370273954,0.0015159298775287988,0.0,3.610166000044046,3.610166000044046,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,37,4100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8524632990927625,0.8505724893349894,0.0018908097577731153,0.0,3.6799889999201696,3.6799889999201696,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,38,4200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8511099015944503,0.8498181521219046,0.0012917494725457335,0.0,3.6553740001181723,3.6553740001181723,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,39,4300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8485733391913227,0.8490364182110811,0.0004630790197583945,0.0,3.640696000047683,3.640696000047683,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,40,4400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8459338763746832,0.8490200363155426,0.0030861599408593676,0.0,3.6262870000882685,3.6262870000882685,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,41,4500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8412878792082541,0.8429715572588772,0.001683678050623083,0.0,3.9253260001714807,3.9253260001714807,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,42,4600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8398593466043734,0.8413404657621077,0.0014811191577343008,0.0,4.831828000078531,4.831828000078531,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,43,4800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8350050925437199,0.8415434018582566,0.006538309314536694,0.0,3.909492000047976,3.909492000047976,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,44,5000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8283344017666217,0.8304190375908326,0.002084635824210923,0.0,3.8409360001878667,3.8409360001878667,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,45,5100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8264771892379628,0.8278946731224688,0.0014174838845060211,0.0,3.989439999941169,3.989439999941169,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,46,5200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8222488421395765,0.8185601325153661,0.003688709624210418,0.0,4.184296999937942,4.184296999937942,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,47,5300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8221238682976189,0.8182349443212632,0.0038889239763556516,0.0,3.5846000000674394,3.5846000000674394,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,48,5400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8196019718293861,0.8182942362738092,0.0013077355555769499,0.0,3.328431999989334,3.328431999989334,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,49,5500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8155121156106216,0.8088688920667555,0.00664322354386615,0.0,3.4163880000050995,3.4163880000050995,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,50,5600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8156858379495635,0.8066716421791763,0.009014195770387201,0.0,3.47636399988005,3.47636399988005,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,51,5700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8134010174584942,0.8059887875180564,0.007412229940437887,0.0,3.226693999977215,3.226693999977215,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,52,5800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8102329314760005,0.8031705378220095,0.007062393653990973,0.0,3.348230000028707,3.348230000028707,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,53,5900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8082503378737518,0.8057417018445127,0.0025086360292391197,0.0,3.274560000136262,3.274560000136262,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,54,6000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8057027080272982,0.8020305678664592,0.0036721401608389437,0.0,3.242041000021345,3.242041000021345,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,55,6100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8016897390109089,0.7901958021096298,0.01149393690127909,0.0,3.2733969999299006,3.2733969999299006,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,56,6200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8010246690701301,0.7928289978783244,0.008195671191805753,0.0,3.3276519998253207,3.3276519998253207,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,57,6300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7987308396165412,0.7903842773509082,0.008346562265633017,0.0,3.242209999825718,3.242209999825718,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,58,6400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7956361229880251,0.783593372923928,0.012042750064097052,0.0,3.2354259999465285,3.2354259999465285,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,59,6500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7952658375684073,0.7848754326065964,0.010390404961810873,0.0,3.264645999934146,3.264645999934146,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,60,6600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.793063879869843,0.7823583804221118,0.010705499447731137,0.0,3.3343029999741702,3.3343029999741702,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,61,6700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7923487993466289,0.77307422903131,0.019274570315318984,0.0,3.3373239998581994,3.3373239998581994,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,62,6800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7926190417323241,0.7758823083829235,0.016736733349400623,0.0,3.390910999996777,3.390910999996777,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,63,6900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.79051698019255,0.7763050480051353,0.014211932187414678,0.0,4.010421999964819,4.010421999964819,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,64,7000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7872204552304226,0.7689216158030492,0.018298839427373426,0.0,4.336279999961334,4.336279999961334,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,65,7100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7893522416069981,0.7672191034947629,0.022133138112235273,0.0,3.5537720000320405,3.5537720000320405,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,66,7200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7857349721442602,0.770340520510201,0.01539445163405928,0.0,3.4638360000371904,3.4638360000371904,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,67,7300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7835413795877025,0.7709095530692041,0.012631826518498479,0.0,3.513636999969094,3.513636999969094,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,68,7400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7809286610653086,0.7639868117397334,0.016941849325575187,0.0,3.637769000079061,3.637769000079061,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,69,7500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7795772436949453,0.7666523685874841,0.012924875107461209,0.0,3.4090159999777825,3.4090159999777825,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,70,7600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7775091435231484,0.7687024534077215,0.008806690115426896,0.0,3.418611000142846,3.418611000142846,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,71,7700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7752007197719242,0.7564145337293248,0.018786186042599406,0.0,3.325961999962601,3.325961999962601,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,72,7800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7744501404204922,0.7249455059249547,0.04950463449553755,0.0,3.392888000007588,3.392888000007588,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,73,7900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7724857707534093,0.6168718509431075,0.15561391981030182,0.0,3.408514000057039,3.408514000057039,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,74,8000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7705710393525766,0.8511042515420897,0.08053321218951304,0.0,4.017008000118949,4.017008000118949,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell3,75,8100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7697486324201382,0.84717516541502,0.07742653299488178,0.0,3.452436999850761,3.452436999850761,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,0,0.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,1.0,1.0019306389313016,0.0019306389313016314,0.0,2.1639399999457964,2.1639399999457964,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,1,100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9885760431902346,0.9901775590674143,0.0016015158771797156,0.0,3.6164780001399777,3.6164780001399777,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,2,200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9815350509453116,0.9833042835372412,0.001769232591929626,0.0,3.399150000177542,3.399150000177542,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,3,300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9766015503231474,0.9770679614659253,0.0004664111427779005,0.0,3.3767019999686454,3.3767019999686454,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,4,400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9693946267972836,0.9700287577538933,0.0006341309566096909,0.0,3.373626999973567,3.373626999973567,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,5,500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9638491194850176,0.9659219340941404,0.002072814609122786,0.0,3.399353000077099,3.399353000077099,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,6,600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9581676356062788,0.9619209322756593,0.0037532966693805125,0.0,3.513211999916166,3.513211999916166,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,7,700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9559270629593468,0.9565121844711554,0.0005851215118085618,0.0,4.336009000098784,4.336009000098784,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,8,800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9508635806214288,0.9517019943778126,0.0008384137563837157,0.0,3.6964429998533888,3.6964429998533888,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,9,900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9461090225502472,0.9449814677819136,0.001127554768333594,0.0,3.551166999841371,3.551166999841371,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,10,1000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9412075222085834,0.9393566212685442,0.0018509009400391463,0.0,3.5219410001445794,3.5219410001445794,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,11,1100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9361281498773104,0.9356521377299148,0.00047601214739556585,0.0,3.5283490001347673,3.5283490001347673,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,12,1200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9303548571530328,0.9297411012678877,0.0006137558851451175,0.0,3.505882999888854,3.505882999888854,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,13,1300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.924937155582886,0.9244381823080489,0.0004989732748371667,0.0,3.5179890001018066,3.5179890001018066,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,14,1400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9192440912451326,0.9188062519361017,0.0004378393090309629,0.0,3.437930000018241,3.437930000018241,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,15,1600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.908746565647462,0.9072612906732896,0.0014852749741723903,0.0,3.4170520000316174,3.4170520000316174,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,16,1800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8984170894539459,0.8973670346383041,0.0010500548156417988,0.0,3.365628999972614,3.365628999972614,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,17,1900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8933689279916893,0.8917262395908692,0.001642688400820158,0.0,3.5611179998795706,3.5611179998795706,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,18,2000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8879683204659777,0.8841333965646341,0.0038349239013436565,0.0,3.5601800000222283,3.5601800000222283,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,19,2100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8842853258201665,0.883178048018679,0.0011072778014874496,0.0,3.4867790000134846,3.4867790000134846,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,20,2200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8784212215103744,0.875347305505636,0.0030739160047383862,0.0,3.381816000000981,3.381816000000981,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,21,2300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8755699768645183,0.8751372730574651,0.0004327038070531808,0.0,3.313096999818299,3.313096999818299,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,22,2400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8715444492500258,0.8714203870876478,0.0001240621623780358,0.0,3.5098309999739286,3.5098309999739286,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,23,2500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8690010173201893,0.8709834217558057,0.0019824044356163695,0.0,3.4247140001752996,3.4247140001752996,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,24,2600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8620968771000762,0.8616053687598421,0.000491508340234148,0.0,3.4250610001436144,3.4250610001436144,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,25,2700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8600704679436861,0.8602548104447402,0.0001843425010540356,0.0,3.4147399999255867,3.4147399999255867,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,26,2800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8571791012445877,0.8580235015163551,0.0008444002717673538,0.0,3.5040660000049684,3.5040660000049684,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,27,2900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8506033575576933,0.8513888628830317,0.000785505325338387,0.0,3.3477980000498064,3.3477980000498064,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,28,3000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8500815775976458,0.849157375307793,0.0009242022898527935,0.0,3.4170900000844995,3.4170900000844995,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,29,3100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8460172546218588,0.8457379533599855,0.0002793012618733659,0.0,3.405186000009053,3.405186000009053,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,30,3200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8410983658077957,0.8378713259521797,0.0032270398556160096,0.0,3.5713280001345993,3.5713280001345993,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,31,3300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8399817213259552,0.8403665776263102,0.0003848563003550076,0.0,3.7201879999884113,3.7201879999884113,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,32,3500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8309904717421638,0.8200912886761875,0.010899183065976259,0.0,3.7271339999733755,3.7271339999733755,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,33,3600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8297299605519555,0.8204989835399306,0.00923097701202491,0.0,4.174321999926178,4.174321999926178,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,34,3700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8266753810277468,0.8178851704319151,0.008790210595831738,0.0,3.5327840000718425,3.5327840000718425,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,35,3800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8202737252382077,0.8009293082248735,0.019344417013334225,0.0,3.487716000108776,3.487716000108776,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,36,3900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.820431916009106,0.8062877754398912,0.01414414056921487,0.0,4.136273999847617,4.136273999847617,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,37,4000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8184553728458017,0.8001745942713184,0.018280778574483292,0.0,3.582376000167642,3.582376000167642,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,38,4100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.812657022696203,0.7893457488650581,0.02331127383114484,0.0,3.481373000113308,3.481373000113308,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,39,4200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8114374918327095,0.791274950768793,0.020162541063916573,0.0,3.571538999949553,3.571538999949553,3472.1181640625,1,
