dataset,protocol,test_cell,row_index,cycle_number,measurement_source,model,window,selected_model,selected_window,mode,availability,true_soh,pred_soh,abs_error,feature_assembly_time_ms,inference_time_ms,total_update_time_ms,model_size_kb,n_experts,measurement_val_rmse
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,0,0.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,1.0,1.0074415478689909,0.007441547868990872,1.692505000391975,10.790531000111514,12.483036000503489,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,1,100.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9885760431902346,0.9950682981225796,0.006492254932344954,1.5074870002536045,10.91548199974568,12.422968999999284,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,2,200.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9815350509453116,0.9888826515491962,0.007347600603884619,1.5631329997631838,10.707608999837248,12.270741999600432,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,3,300.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9766015503231474,0.9837157235423898,0.007114173219242348,1.6264699997918797,10.27464799972222,11.9011179995141,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,4,400.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9693946267972836,0.9760975241343794,0.006702897337095837,1.5948410000419244,10.394439000265265,11.98928000030719,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,5,500.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9638491194850176,0.9700508204287557,0.006201700943738064,2.0549460000438557,11.72838899992712,13.783334999970975,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,6,600.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9581676356062788,0.9643281628233671,0.006160527217088263,1.5474429997084371,10.571842999979708,12.119285999688145,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,7,700.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9559270629593468,0.9571172816770435,0.001190218717696645,1.4792560000387311,10.414281000066694,11.893537000105425,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,8,800.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9508635806214288,0.9507627718792377,0.00010080874219109415,1.4848499999970954,10.402275000160444,11.887125000157539,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,9,900.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9461090225502472,0.9457020193000238,0.0004070032502233589,1.5219679999063374,10.471456999766815,11.993424999673152,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,10,1000.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9412075222085834,0.9404994423774558,0.0007080798311276393,1.5284720002455288,10.53835499988054,12.066827000126068,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,11,1100.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9361281498773104,0.9354942172867213,0.0006339325905890814,1.5313410003727768,10.459676000209583,11.99101700058236,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,12,1200.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9303548571530328,0.9295741000331144,0.0007807571199184293,1.4489810000668513,10.402017000160413,11.850998000227264,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,13,1300.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.924937155582886,0.924749391409469,0.00018776417341703766,1.4559940000253846,11.567641000056028,13.023635000081413,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,14,1400.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9192440912451326,0.9190194797027484,0.0002246115423841788,1.5908539999145432,10.831474000042363,12.422327999956906,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,15,1600.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.908746565647462,0.9090484785041584,0.00030191285669634027,1.6268469998976798,11.41474099995321,13.04158799985089,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,16,1800.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8984170894539459,0.8987863162685491,0.000369226814603163,1.5752629997223266,10.632326000177272,12.207588999899599,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,17,1900.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8933689279916893,0.8945753913000488,0.0012064633083594956,1.4891189998706977,10.419543999887537,11.908662999758235,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,18,2000.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8879683204659777,0.8884337471461855,0.00046542668020777,1.540467999802786,10.30354000022271,11.844008000025497,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,19,2100.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8842853258201665,0.8850123636583975,0.0007270378382310261,1.5109470000425063,10.437986999932036,11.948933999974543,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,20,2200.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8784212215103744,0.8786868204298371,0.0002655989194627617,1.4639450000686338,10.495893999632244,11.959838999700878,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,21,2300.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8755699768645183,0.8761907733246292,0.0006207964601109284,1.5073880003910745,10.13106800019159,11.638456000582664,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,22,2400.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8715444492500258,0.8725204628057447,0.0009760135557188576,1.468896999995195,10.224547000234452,11.693444000229647,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,23,2500.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8690010173201893,0.8690206702946893,1.965297450001735e-05,1.4765910000278382,10.351889000048686,11.828480000076524,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,24,2600.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8620968771000762,0.8630181300084363,0.0009212529083600929,1.506177999999636,10.402818999864394,11.90899699986403,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,25,2700.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8600704679436861,0.8600991782659794,2.8710322293235002e-05,1.5534399999523885,10.359677999986161,11.91311799993855,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,26,2800.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8571791012445877,0.8566846154430252,0.0004944858015625275,1.5058150002005277,10.254477000216866,11.760292000417394,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,27,2900.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8506033575576933,0.8505815267128647,2.183084482865194e-05,1.4670320001641812,10.531071000059455,11.998103000223637,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,28,3000.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8500815775976458,0.8488133252622219,0.0012682523354239361,1.5029589999357995,10.375168999871676,11.878127999807475,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,29,3100.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8460172546218588,0.8445694449182488,0.0014478097036100257,1.490926999849762,10.381850999692688,11.87277799954245,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,30,3200.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8410983658077957,0.839938526269924,0.0011598395378716875,1.5168660002018441,11.619217999850662,13.136084000052506,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,31,3300.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8399817213259552,0.838649961434313,0.001331759891642137,1.6528450000805606,12.146999999913533,13.799844999994093,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,32,3500.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8309904717421638,0.829695346825039,0.0012951249171248014,1.6358230000150797,10.837273000106507,12.473096000121586,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,33,3600.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8297299605519555,0.826580610513395,0.003149350038560428,1.514437999958318,10.94272499994986,12.457162999908178,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,34,3700.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8266753810277468,0.8269194734730567,0.00024409244530987362,1.4572380000572593,11.13421299987749,12.59145099993475,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,35,3800.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8202737252382077,0.817198059164766,0.003075666073441785,1.6799069999251515,11.718030999873008,13.39793799979816,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,36,3900.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.820431916009106,0.815878005302461,0.004553910706645015,1.6047710000748339,10.408138999991934,12.012910000066768,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,37,4000.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8184553728458017,0.8140092943224402,0.004446078523361541,1.4489710001726053,10.551759999998467,12.000731000171072,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,38,4100.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.812657022696203,0.8071136455483618,0.005543377147841144,1.4653439998255635,10.268440999880113,11.733784999705676,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,39,4200.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8114374918327095,0.806439115467096,0.0049983763656135105,1.5121360002012807,10.268900000028225,11.781036000229506,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,40,4300.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8087249540679121,0.8036749489621369,0.005050005105775246,1.4596549999623676,10.357047000070452,11.81670200003282,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,41,4400.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8063382523539667,0.8013983778208684,0.0049398745330982985,1.5037769999253214,10.259657000005973,11.763433999931294,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,42,4500.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.801379385303187,0.79509871765755,0.00628066764563695,1.4952999999877647,10.250232999624131,11.745532999611896,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,43,4600.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8007570559332556,0.7961201338933264,0.00463692203992927,1.5243410002767632,10.334351999972569,11.858693000249332,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,44,4800.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.796275956346181,0.7909589274840314,0.005317028862149575,1.4856200000394892,10.873676000301202,12.359296000340692,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,45,5000.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.7932941721701475,0.7879283633774216,0.005365808792725968,1.622396000129811,10.435066000354709,12.05746200048452,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell4,46,5100.0,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.7917900540877062,0.7869614908759837,0.004828563211722536,1.480495000123483,10.177242999816372,11.657737999939854,11.201171875,5,0.004942087205150331
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,0,0.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,1.0,1.002720529167623,0.002720529167623109,0.44331100025374326,2.7262769999651937,3.169588000218937,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,1,100.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.9877486642339074,0.9879888680158578,0.00024020378195044323,0.38355499964382034,2.4382939996030473,2.8218489992468676,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,2,200.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.9813395796931004,0.980721917432356,0.0006176622607443338,0.39187999982459587,2.392836000126408,2.784715999951004,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,3,300.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.9766158943257336,0.9769075291378666,0.00029163481213301257,0.3742610001609137,2.3436069996023434,2.717867999763257,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,4,400.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.9703018131586632,0.970424792934406,0.00012297977574282637,0.36514400017040316,2.2904880001988204,2.6556320003692235,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,5,500.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.9654489705455236,0.9643838942629281,0.0010650762825954452,0.36321500010672025,2.291713999966305,2.6549290000730252,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,6,600.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.961084026653776,0.9593897243445871,0.0016943023091888776,0.36997500001234584,2.3554869999315997,2.7254619999439456,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,7,700.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.957938622657068,0.9572544826692166,0.0006841399878513288,0.3592040002331487,2.3261269998329226,2.6853310000660713,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,8,800.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.9533458437454102,0.9517947704907828,0.0015510732546274442,0.3543209995768848,2.3645420001230377,2.7188629996999225,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,9,900.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.949565837786861,0.9478796558971223,0.0016861818897386804,0.34218800010421546,2.339039000162302,2.6812270002665173,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,10,1000.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.94590449099778,0.9434191680078624,0.002485322989917549,0.3660499996840372,2.319684999747551,2.685734999431588,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,11,1100.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.9418186077565684,0.9400260779024157,0.0017925298541527912,0.3661650002868555,2.3589930001435278,2.7251580004303833,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,12,1200.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.9380439988154602,0.9361474768031609,0.0018965220122992843,0.34870200033765286,2.3489590003009653,2.697661000638618,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,13,1300.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.9344211268132144,0.9325273498560246,0.001893776957189841,0.355836999915482,2.3792269998921256,2.7350639998076076,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,14,1400.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.9309043248574428,0.9291456542222787,0.0017586706351641057,0.3984400000263122,2.4395939999521943,2.8380339999785065,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,15,1600.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.9229030517598972,0.9231272009231037,0.0002241491632065662,0.37103499971635756,2.421560999664507,2.7925959993808647,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,16,1800.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.9148557368901136,0.9152636534337634,0.0004079165436498,0.34448199994585593,2.3450600001524435,2.6895420000982995,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,17,1900.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.9106094647989752,0.9116332555404772,0.0010237907415020508,0.36029700004291954,2.4118329997691035,2.772129999812023,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,18,2000.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.9064720035423474,0.9078734237912748,0.0014014202489274208,0.3810200000771147,2.414551000128995,2.7955710002061096,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,19,2100.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.9031409861442394,0.9036511333721392,0.000510147227899771,0.3793130003941769,2.3598210000272957,2.7391340004214726,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,20,2200.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.8990659531344564,0.9007729227048159,0.00170696957035954,0.3783910001402546,2.340487999845209,2.7188789999854635,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,21,2300.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.8963048174972992,0.8969668820860031,0.0006620645887038812,0.3624179998951149,2.4059070001385408,2.7683250000336557,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,22,2400.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.8915985449798675,0.8936017035670203,0.0020031585871528312,0.36113699979978264,2.336679000109143,2.6978159999089257,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,23,2500.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.8888072503555997,0.8897338193831889,0.0009265690275891414,0.35802100001092185,2.3349369998868497,2.6929579998977715,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,24,2600.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.8841948036062991,0.8869988406798489,0.0028040370735498144,0.34119900010409765,2.335995999601437,2.6771949997055344,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,25,2700.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.8821210897461097,0.8830671457864564,0.0009460560403466989,0.35883600003217,2.348320000237436,2.707156000269606,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,26,2800.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.8790169981369229,0.8800632410220206,0.0010462428850976924,0.36498300005405326,2.3323460000028717,2.697329000056925,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,27,2900.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.8745229285146191,0.8768491970935435,0.002326268578924373,0.36637099992731237,2.2918100003153086,2.658181000242621,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,28,3000.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.8732553746871288,0.8745924385081516,0.0013370638210228325,0.3580079996936547,2.355077000174788,2.7130849998684425,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,29,3100.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.8700892692911768,0.8709408671042768,0.000851597813099958,0.35448000016913284,3.0673349997414334,3.4218149999105663,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,30,3200.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.8657521731256456,0.8688117680329783,0.0030595949073327633,0.49605300000621355,2.6132090001738106,3.109262000180024,2.1796875,1,0.005192057642158301
Dataset 2,BMS-1_runtime_fast_pruned,Cell5,31,3300.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,full_36_42,measurement_update,1.0,0.8643196051540599,0.865571298933256,0.0012516937791960947,0.38845200015202863,2.4498290003975853,2.838281000549614,2.1796875,1,0.005192057642158301
