dataset,protocol,test_cell,row_index,cycle_number,measurement_source,model,window,mode,availability,true_soh,pred_soh,abs_error,feature_assembly_time_ms,inference_time_ms,total_update_time_ms,model_size_kb,n_experts,measurement_val_rmse
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,14,857.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9650531556276358,0.864095440396601,0.1009577152310348,0.0,2.6421189999155104,2.6421189999155104,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,15,924.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9635406545261592,0.8997734473289485,0.06376720719721074,0.0,2.3365389999980835,2.3365389999980835,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,16,990.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9615126099621336,0.8679330450759276,0.093579564886206,0.0,2.2213989999499972,2.2213989999499972,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,17,1056.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9588930401411891,1.05,0.0911069598588109,0.0,5.644847999974445,5.644847999974445,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,18,1133.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.957059105892147,0.9267559167113852,0.030303189180761803,0.0,2.713788000050954,2.713788000050954,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,19,1207.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9548931466480975,0.9222176587651312,0.03267548788296637,0.0,3.315718999942874,3.315718999942874,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,20,1274.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.952803316307428,0.9271221170851967,0.025681199222231332,0.0,2.571158000023388,2.571158000023388,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,21,1341.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.950682004642469,0.8878577183005663,0.06282428634190274,0.0,2.337807999992947,2.337807999992947,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,22,1409.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.948550395348064,1.027453122829018,0.07890272748095406,0.0,2.5096189999658236,2.5096189999658236,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,23,1476.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9471808841868332,0.899518110589967,0.047662773596866215,0.0,2.2912189999715338,2.2912189999715338,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,24,1541.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.944531745458487,0.9601191640738578,0.01558741861537083,0.0,2.30457899999692,2.30457899999692,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,25,1616.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9436036348278172,0.9065493537642381,0.03705428106357911,0.0,2.305048999915016,2.305048999915016,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,26,1683.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9414329680960306,0.9048709372559517,0.03656203084007892,0.0,2.2671289999607325,2.2671289999607325,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,27,1749.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9389392500177622,0.9766386535020832,0.03769940348432099,0.0,2.1654189999935625,2.1654189999935625,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,28,1817.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9377034609302796,0.9095640566844521,0.028139404245827504,0.0,2.129099000057977,2.129099000057977,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,29,1881.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9358469454509614,0.9202551445574567,0.015591800893504648,0.0,2.216028000020742,2.216028000020742,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,30,1948.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.933887747895202,0.8309324785834943,0.10295526931170773,0.0,2.1653300000252784,2.1653300000252784,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,31,2016.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9314524320867684,1.05,0.11854756791323162,0.0,4.002657999990333,4.002657999990333,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,32,2085.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9297671514741616,0.8953282675057791,0.03443888396838246,0.0,5.044186999953126,5.044186999953126,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,33,2153.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9279307899267456,0.9462132157457223,0.018282425818976655,0.0,2.6776290000043446,2.6776290000043446,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,34,2221.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9259414350276256,0.8818254622774027,0.04411597275022294,0.0,2.4145579999412803,2.4145579999412803,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,35,2298.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9240462298834012,0.9931798512451553,0.06913362136175405,0.0,2.3032990000046993,2.3032990000046993,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,36,2367.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.921910501537218,0.8747211910004904,0.04718931053672759,0.0,2.8600389999837716,2.8600389999837716,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,37,2436.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.920016105492452,1.05,0.129983894507548,0.0,3.4028779999744074,3.4028779999744074,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,38,2505.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9179923270891984,0.8835678471756798,0.0344244799135186,0.0,5.544386999986273,5.544386999986273,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,39,2575.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9159317714379348,1.0174998893837908,0.10156811794585596,0.0,2.639778999991904,2.639778999991904,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,40,2644.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.913862904128634,0.8660489101764344,0.04781399395219965,0.0,2.35592900003212,2.35592900003212,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,41,2712.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9111864031277768,1.05,0.13881359687222328,0.0,3.031828999951358,3.031828999951358,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,42,2780.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9070569066127152,0.7018676536988924,0.20518925291382284,0.0,2.5274490000128935,2.5274490000128935,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,43,2880.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9056239179214192,0.8527542400010071,0.052869677920412084,0.0,2.2470689999636306,2.2470689999636306,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,44,2946.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9010325727259062,1.05,0.14896742727409384,0.0,4.575508000016271,4.575508000016271,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,45,3016.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.895394914824629,0.8624437711036532,0.03295114372097574,0.0,3.370408000023417,3.370408000023417,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,46,3087.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8863820617648888,1.05,0.16361793823511128,0.0,3.0228489999899466,3.0228489999899466,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,47,3157.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8760633957374568,0.877023428557254,0.0009600328197971741,0.0,2.281448000076125,2.281448000076125,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,48,3229.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8675655712587872,0.9063664959241222,0.038800924665335024,0.0,2.272768000011638,2.272768000011638,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,49,3300.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8589575621450891,0.9551871876745825,0.09622962552949343,0.0,2.1497390000604355,2.1497390000604355,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,50,3371.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8501372012014083,0.9395000605931115,0.08936285939170319,0.0,2.1184880000646444,2.1184880000646444,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,51,3445.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.841032478576152,0.883459698563339,0.042427219987186904,0.0,2.1775290000505265,2.1775290000505265,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,52,3525.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.832074717833918,1.05,0.2179252821660821,0.0,2.157509000085156,2.157509000085156,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,53,3598.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8240277088613026,0.8685086990324306,0.04448099017112794,0.0,2.1180190000222865,2.1180190000222865,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,54,3672.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8161089053752313,0.8923313195006679,0.07622241412543662,0.0,2.1124990000771504,2.1124990000771504,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,55,3746.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8081261830321266,1.05,0.24187381696787347,0.0,2.1008789999541477,2.1008789999541477,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,56,3821.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.7995910664239774,0.9364886800405203,0.13689761361654296,0.0,2.076609000027929,2.076609000027929,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell54,57,3897.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.791635632798893,0.9182240907053936,0.12658845790650053,0.0,2.127179000012802,2.127179000012802,839.6552734375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,0,0.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,1.0,1.0016045793205839,0.0016045793205838876,0.0,2.180369000029714,2.180369000029714,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,1,0.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9979207024585652,0.9943781876053971,0.003542514853168144,0.0,2.8491289999692526,2.8491289999692526,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,2,69.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9937453572943598,0.9887859849632721,0.004959372331087675,0.0,2.2636989999682555,2.2636989999682555,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,3,131.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9907986711798884,1.0020766179135288,0.011277946733640354,0.0,2.1536099999366343,2.1536099999366343,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,4,196.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9882570123625228,0.9901581631563358,0.0019011507938129224,0.0,2.185488999998597,2.185488999998597,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,5,260.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9858918566048412,0.975443290493134,0.010448566111707192,0.0,2.9649790000121357,2.9649790000121357,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,6,325.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.983530833025816,0.9833602658802094,0.0001705671456065927,0.0,5.829436999988502,5.829436999988502,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,7,391.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9810293891614292,0.9813669022885594,0.00033751312713015125,0.0,3.9273279999179067,3.9273279999179067,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,8,457.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.97828303992282,0.9844015976300666,0.006118557707246675,0.0,3.445668000040314,3.445668000040314,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,9,524.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9759900497137975,0.9838457432875388,0.007855693573741274,0.0,2.5596090000590266,2.5596090000590266,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,10,591.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9738041272052856,0.979045446654555,0.0052413194492693105,0.0,2.441318999899522,2.441318999899522,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,11,657.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9715056028284192,0.9703354870766869,0.0011701157517323146,0.0,3.225387999918894,3.225387999918894,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,12,725.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9692451535263052,0.9709268469728671,0.0016816934465618827,0.0,4.929968000055851,4.929968000055851,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,13,792.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9668453907723864,0.9684884872846505,0.0016430965122641306,0.0,5.268636999971932,5.268636999971932,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,14,859.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9649921824345098,0.9733032579512837,0.008311075516773903,0.0,2.526339000041844,2.526339000041844,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,15,926.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9626608957840184,0.9497712162828571,0.012889679501161266,0.0,2.3569589999397067,2.3569589999397067,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,16,993.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9606391535881332,1.0175210721224766,0.05688191853434332,0.0,2.3580580000270857,2.3580580000270857,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,17,1060.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9585836160739708,0.9709107556944915,0.012327139620520677,0.0,6.159906999982923,6.159906999982923,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,18,1137.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9560440233459258,0.9657525072699891,0.009708483924063316,0.0,4.6190670000214595,4.6190670000214595,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,19,1212.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9539533623131886,0.9661084087019576,0.012155046388768964,0.0,2.6947690000724833,2.6947690000724833,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,20,1280.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9515910105338818,0.9427248433363068,0.008866167197575048,0.0,2.436598000031154,2.436598000031154,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,21,1348.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9497797142937926,0.9552516894614795,0.005471975167686938,0.0,2.431057999956465,2.431057999956465,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,22,1416.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9472722935281284,0.8981881802189648,0.04908411330916351,0.0,2.27209899992431,2.27209899992431,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,23,1484.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9461319597971456,0.8414715443874039,0.10466041540974169,0.0,2.3626089999879696,2.3626089999879696,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,24,1549.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.943714856650664,0.5803079619888327,0.3634068946618313,0.0,2.30866899994453,2.30866899994453,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,25,1624.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9423906409695332,0.9460981289855921,0.003707488016058913,0.0,2.2827989999996134,2.2827989999996134,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,26,1691.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.939948154439883,0.9221482905443803,0.0177998638955027,0.0,2.3875389999830077,2.3875389999830077,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,27,1758.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9376244680465642,0.9424407907298562,0.004816322683292018,0.0,2.2091790000331457,2.2091790000331457,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,28,1826.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.936233252040099,0.9407969650687572,0.004563713028658212,0.0,2.2170490000235077,2.2170490000235077,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,29,1890.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9339094918578748,0.8987063714395016,0.035203120418373146,0.0,2.1651089999750184,2.1651089999750184,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,30,1958.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9322602360521788,0.8838574124252716,0.04840282362690718,0.0,2.2061099999746148,2.2061099999746148,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,31,2026.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9294215768939804,0.9074291454885365,0.021992431405443935,0.0,2.1823879999374185,2.1823879999374185,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,32,2095.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9275166425340036,0.9607721958096254,0.033255553275621796,0.0,2.9577180000615044,2.9577180000615044,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,33,2164.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9254856029361528,0.8153660082578423,0.11011959467831045,0.0,2.743658999975196,2.743658999975196,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,34,2233.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.923625163285622,0.9384558075886295,0.014830644303007401,0.0,2.312959000050796,2.312959000050796,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,35,2311.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9218878773167966,0.9409295420857576,0.019041664768961075,0.0,2.858828999933394,2.858828999933394,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,36,2380.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9197595101538336,0.9253182780343681,0.005558767880534443,0.0,2.827218999982506,2.827218999982506,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,37,2449.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9173900746396924,0.921213192133126,0.00382311749343367,0.0,2.3184780000065075,2.3184780000065075,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,38,2519.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9152994873958608,0.9389176652043596,0.02361817780849884,0.0,2.264479000018582,2.264479000018582,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,39,2590.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9127546556555928,0.8936099480231602,0.01914470763243259,0.0,2.1755090000397104,2.1755090000397104,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,40,2660.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9107029551644578,0.9122224160867726,0.0015194609223148081,0.0,3.416518999983964,3.416518999983964,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,41,2729.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9084896569723544,0.9156096840218929,0.007120027049538513,0.0,3.5299290000239125,3.5299290000239125,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,42,2798.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9034422745341252,0.9456099573754065,0.04216768284128136,0.0,2.444688999958089,2.444688999958089,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,43,2898.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.9026638015910844,0.9490303532367488,0.04636655164566439,0.0,2.288909000071726,2.288909000071726,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,44,2965.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.899278219072325,0.9518227680220606,0.05254454894973559,0.0,2.1690989999569865,2.1690989999569865,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,45,3035.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8949481385752693,0.9752649400991845,0.08031680152391518,0.0,2.126409999959833,2.126409999959833,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,46,3106.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8876946892575825,0.937852663935645,0.05015797467806249,0.0,2.1001990000968362,2.1001990000968362,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,47,3176.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8777946533002456,0.924248155086452,0.04645350178620633,0.0,2.1029189999808295,2.1029189999808295,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,48,3249.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8677972159889082,0.9954649916450147,0.12766777565610643,0.0,2.1028590000469194,2.1028590000469194,846.8583984375,1,
Dataset 3,Kadem-style_GPR-EKF_Colab,Cell55,49,3320.0,Kadem-style GPR-EKF::paper_335_350,Kadem-style GPR-EKF,paper_335_350,measurement_update,1.0,0.8589977415430003,0.9810358127306302,0.12203807118762988,0.0,3.5902089999808595,3.5902089999808595,846.8583984375,1,
